id_cliente,tipo_cliente,documento,data_cadastro,cidade,uf,segmento,score_credito,renda_mensal,id_proposta,data_proposta,canal_origem,produto_credito,valor_solicitado,prazo_meses,taxa_mensal_solicitada,status_proposta,motivo_recusa,qtd_contratos,flag_tem_contrato,data_primeira_contratacao,data_ultima_contratacao,valor_liberado_total,taxa_mensal_final_media,prazo_final_meses_medio,status_contratos,canais_originacao,produtos_credito_finais,qtd_parcelas,primeiro_vencimento,ultimo_vencimento,valor_parcelas_total,valor_principal_total,valor_juros_total,status_parcelas,qtd_pagamentos,data_primeiro_pagamento,data_ultimo_pagamento,valor_pago_total,valor_multa_total,valor_juros_mora_total,valor_desconto_total,indice_liberado_sobre_solicitado,indice_credito_sobre_renda,dias_proposta_ate_contratacao,valor_mora_total
10374.0,PF,50375899757,2024-10-09,Goiânia,GO,PME,468.0,4235.21,200546,2025-08-24,Indicação,Capital de Giro,11653.97,12,0.018100,APROVADA,,1,1,2025-08-28,2025-08-28,5947.21,0.0396000000,24.0,ATIVO,Indicação,Capital de Giro,12,2025-09-27,2026-08-23,5931.13,5055.12,892.08,ABERTA | ATRASADA | PAGA,8,2025-09-29,2026-08-28,3916.01,12.94,4.29,7.02,0.5103,1.4042,4.0,17.23
10405.0,PJ,57775478129142,2025-08-09,São Paulo,SP,Emergente,511.0,6724.90,200547,2025-09-14,App,Capital de Giro,4730.16,12,0.071800,APROVADA,,1,1,2025-09-19,2025-09-19,23286.12,0.1043000000,18.0,ATIVO,App,Capital de Giro,9,2025-10-19,2026-06-16,22853.64,19793.16,3492.90,ABERTA | ATRASADA | PAGA,7,2025-10-24,2026-06-26,17307.72,177.27,90.57,0.00,4.9229,3.4627,5.0,267.84
10117.0,PF,51493689980,2024-05-28,Curitiba,PR,Premium,513.0,8482.10,200548,2025-07-24,App,Antecipação,1042.39,3,0.020600,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10276.0,PJ,40438983640376,2024-12-28,Recife,PE,Premium,785.0,45088.42,200549,2025-10-09,Televendas,Parcelado,14189.97,3,0.088600,APROVADA,,1,1,2025-10-16,2025-10-16,6700.19,0.0150000000,6.0,ATIVO,Televendas,Parcelado,6,2025-11-15,2026-04-14,6560.53,5695.14,1005.00,ABERTA | PAGA,6,2025-11-17,2026-05-19,6558.38,0.00,0.00,0.00,0.4722,0.1486,7.0,0.00
10213.0,PF,70568566246,2024-12-26,Florianópolis,SC,Emergente,353.0,3323.26,200550,2025-02-20,App,Antecipação,28320.33,9,0.020900,APROVADA,,1,1,2025-02-27,2025-02-27,20825.50,0.0984000000,9.0,ATIVO,App,Antecipação,9,2025-03-29,2025-11-24,20799.85,17701.65,3123.81,ABERTA | PAGA,5,2025-04-28,2025-12-29,11405.46,0.00,0.00,0.00,0.7354,6.2666,7.0,0.00
10219.0,PJ,78544587717535,2024-01-05,Salvador,BA,Premium,676.0,30610.51,200551,2025-05-02,App,Parcelado,10052.68,9,0.110700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10392.0,PF,99305616484,2025-01-23,Rio de Janeiro,RJ,MEI,673.0,10782.73,200552,2025-07-16,Loja Parceira,Consignado,20003.65,9,0.088700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10025.0,PJ,8121913619399,2024-01-30,Goiânia,GO,PME,602.0,43447.53,200553,2025-08-25,Indicação,Parcelado,19740.94,6,0.068300,APROVADA,,1,1,2025-08-30,2025-08-30,25106.29,0.0380000000,6.0,LIQUIDADO,Indicação,Parcelado,6,2025-09-29,2026-02-26,24948.40,21340.32,3765.96,ABERTA | PAGA,4,2025-10-01,2026-01-02,16480.15,0.00,0.00,0.00,1.2718,0.5779,5.0,0.00
10008.0,PF,76724238849,2025-10-28,Belo Horizonte,MG,MEI,420.0,3273.91,200554,2025-09-26,App,Capital de Giro,7906.86,18,0.061400,APROVADA,,1,1,2025-10-03,2025-10-03,3549.65,0.0277000000,12.0,ATIVO,App,Capital de Giro,12,2025-11-02,2026-09-28,3505.65,3017.16,532.44,ABERTA | PAGA,7,2026-02-05,2026-08-01,1724.49,0.00,0.00,0.00,0.4489,1.0842,7.0,0.00
10270.0,PJ,24241541520643,2025-09-10,Curitiba,PR,Emergente,551.0,5221.76,200555,2025-10-01,Loja Parceira,Parcelado,19687.54,18,0.028700,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10009.0,PF,69653287101,2024-09-19,Rio de Janeiro,RJ,MEI,533.0,2056.94,200556,2025-11-14,Loja Parceira,Capital de Giro,6763.85,24,0.045600,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10471.0,PJ,71950052812735,2024-02-18,São Paulo,SP,Premium,738.0,38016.48,200557,2025-09-13,Loja Parceira,Parcelado,4099.22,12,0.106200,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10377.0,PF,35160917798,2024-08-15,Belo Horizonte,MG,Mass Market,410.0,9264.76,200558,2025-10-02,Loja Parceira,Antecipação,21190.81,18,0.110000,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10120.0,PJ,45991022901476,2025-11-27,Recife,PE,Mass Market,391.0,5328.40,200559,2025-10-04,Loja Parceira,Antecipação,3846.50,18,0.015100,APROVADA,,1,1,2025-10-10,2025-10-10,14283.62,0.0731000000,24.0,ATIVO,Loja Parceira,Antecipação,12,2025-11-09,2026-10-05,14141.16,12141.12,2142.60,ABERTA | ATRASADA | PAGA,10,2025-12-10,2026-10-10,9019.28,1.77,17.58,39.48,3.7134,2.6807,6.0,19.35
10124.0,PF,83885160607,2025-09-24,Belo Horizonte,MG,Emergente,573.0,1714.51,200560,2025-04-27,App,Parcelado,29908.82,12,0.077400,APROVADA,,1,1,2025-05-08,2025-05-08,21241.27,0.0340000000,12.0,ATIVO,App,Parcelado,12,2025-06-07,2026-05-03,20942.56,18055.08,3186.24,ABERTA | PAGA,10,2025-06-08,2026-05-03,15486.86,0.00,0.00,37.51,0.7102,12.3891,11.0,0.00
10169.0,PF,18299229959,2024-01-19,Goiânia,GO,Mass Market,553.0,2872.55,200561,2025-11-23,Loja Parceira,Antecipação,5911.85,9,0.090500,APROVADA,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10071.0,PF,49649909133,2025-04-24,Florianópolis,SC,PME,409.0,9738.54,200562,2025-07-03,Loja Parceira,Antecipação,18027.18,24,0.080000,APROVADA,,1,1,2025-07-06,2025-07-06,16505.16,0.0751000000,6.0,ATIVO,Loja Parceira,Antecipação,6,2025-08-05,2026-01-02,16529.63,14029.38,2475.78,ABERTA | PAGA,3,2025-11-13,2026-02-06,7852.14,0.00,0.00,0.00,0.9156,1.6948,3.0,0.00
10151.0,PF,5153195205,2025-10-07,São Paulo,SP,Premium,747.0,19272.59,200563,2025-06-03,Loja Parceira,Capital de Giro,12635.55,12,0.023600,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10207.0,PF,28682300478,2025-07-12,Porto Alegre,RS,PME,417.0,3381.84,200564,2025-01-20,Televendas,Parcelado,4228.40,12,0.037900,APROVADA,,1,1,2025-02-01,2025-02-01,5725.08,0.0205000000,18.0,ATIVO,Televendas,Parcelado,9,2025-03-03,2025-10-29,5653.60,4866.30,858.78,ABERTA | ATRASADA | PAGA,7,2025-04-07,2025-10-30,3757.04,7.85,11.31,0.00,1.3540,1.6929,12.0,19.16
10048.0,PF,34873471434,2025-06-16,Goiânia,GO,Premium,706.0,16827.39,200565,2025-05-16,App,Parcelado,1321.40,6,0.041300,APROVADA,,1,1,2025-05-19,2025-05-19,20019.95,0.0975000000,3.0,LIQUIDADO,App,Parcelado,3,2025-06-18,2025-08-17,19778.46,17016.96,3003.00,ABERTA | PAGA,3,2025-07-23,2025-08-19,12752.02,0.00,0.00,0.00,15.1506,1.1897,3.0,0.00
10153.0,PF,30305486874,2024-07-27,São Paulo,SP,PME,398.0,2322.57,200566,2025-06-14,Televendas,Parcelado,18870.60,6,0.102300,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10346.0,PF,75842824172,2024-07-17,Belo Horizonte,MG,Premium,465.0,4092.51,200567,2025-07-02,Televendas,Parcelado,24299.35,18,0.063600,APROVADA,,1,1,2025-07-02,2025-07-02,11012.82,0.0511000000,18.0,ATIVO,Televendas,Parcelado,9,2025-08-01,2026-03-29,11113.06,9360.90,1651.95,ABERTA | ATRASADA | PAGA,8,2025-08-21,2026-03-29,8419.01,14.50,10.34,11.79,0.4532,2.6910,0.0,24.84
10292.0,PJ,83670241038657,2024-09-12,Recife,PE,Premium,314.0,13816.93,200568,2025-10-29,App,Consignado,25339.46,12,0.066100,APROVADA,,1,1,2025-11-04,2025-11-04,20687.70,0.0536000000,12.0,ATIVO,App,Consignado,12,2025-12-04,2026-10-30,20601.52,17584.56,3103.20,ABERTA | ATRASADA | PAGA,13,2025-12-05,2026-11-01,16927.74,31.85,10.75,19.38,0.8164,1.4973,6.0,42.60
10067.0,PJ,13435240824008,2025-10-25,Rio de Janeiro,RJ,MEI,397.0,8179.71,200569,2025-06-21,Loja Parceira,Parcelado,14740.05,9,0.113200,APROVADA,,1,1,2025-06-25,2025-06-25,28939.60,0.0878000000,6.0,ATIVO,Loja Parceira,Parcelado,6,2025-07-25,2025-12-22,28607.88,24598.68,4340.94,ABERTA | PAGA,5,2025-08-04,2026-01-26,23275.85,0.00,0.00,0.00,1.9633,3.5380,4.0,0.00
10049.0,PF,55812236231,2025-01-15,Rio de Janeiro,RJ,Mass Market,510.0,3530.83,200570,2025-07-13,App,Antecipação,23434.94,6,0.081900,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10151.0,PF,5153195205,2025-10-07,São Paulo,SP,Premium,747.0,19272.59,200571,2025-10-28,App,Parcelado,20348.99,12,0.109400,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10018.0,PF,73829973763,2024-12-19,Recife,PE,Premium,391.0,5074.58,200572,2025-11-24,App,Parcelado,21865.51,12,0.062900,APROVADA,,1,1,2025-12-01,2025-12-01,15393.81,0.0983000000,6.0,ATIVO,App,Parcelado,6,2025-12-31,2026-05-30,15523.10,13084.74,2309.10,ABERTA | ATRASADA | PAGA,5,2026-01-20,2026-07-04,10130.29,61.28,29.78,46.64,0.7040,3.0335,7.0,91.06
10099.0,PF,47451712368,2024-01-20,Goiânia,GO,MEI,625.0,2999.60,200573,2025-06-14,App,Antecipação,15031.67,6,0.030700,APROVADA,,1,1,2025-06-16,2025-06-16,29788.51,0.1085000000,9.0,LIQUIDADO,App,Antecipação,9,2025-07-16,2026-03-13,29656.05,25320.24,4468.32,ABERTA | PAGA,7,2025-08-05,2026-03-18,19342.51,0.00,0.00,0.00,1.9817,9.9308,2.0,0.00
10059.0,PF,6716572628,2024-04-06,Belo Horizonte,MG,PME,684.0,12007.73,200574,2025-05-15,App,Antecipação,19185.65,18,0.112600,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10166.0,PF,17785289226,2025-02-02,Rio de Janeiro,RJ,MEI,541.0,4897.59,200575,2025-09-03,Televendas,Parcelado,24263.01,6,0.063200,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10201.0,PF,91878519108,2025-12-02,Florianópolis,SC,MEI,620.0,7164.43,200576,2025-09-10,App,Parcelado,12237.58,9,0.034100,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10344.0,PF,28309652074,2025-09-18,Curitiba,PR,Mass Market,478.0,1468.28,200577,2025-12-23,Televendas,Parcelado,24276.38,18,0.046800,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10145.0,PF,30515220472,2024-01-29,Fortaleza,CE,Emergente,312.0,800.00,200578,2025-11-18,Loja Parceira,Parcelado,17964.50,9,0.020300,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10402.0,PF,41397552314,2025-02-05,Porto Alegre,RS,Emergente,315.0,800.00,200579,2025-03-10,Televendas,Parcelado,5394.08,18,0.064200,APROVADA,,1,1,2025-03-17,2025-03-17,21494.62,0.0272000000,12.0,ATIVO,Televendas,Parcelado,12,2025-04-16,2026-03-12,21560.73,18270.48,3224.16,ABERTA | ATRASADA | PAGA,10,2025-04-17,2026-03-22,14253.10,31.68,19.58,0.00,3.9849,26.8683,7.0,51.26
10163.0,PF,18844225831,2024-05-11,Recife,PE,Mass Market,395.0,1589.62,200580,2025-11-18,Loja Parceira,Parcelado,1228.18,18,0.104600,APROVADA,,1,1,2025-11-24,2025-11-24,26628.21,0.0529000000,6.0,ATIVO,Loja Parceira,Parcelado,6,2025-12-24,2026-05-23,26505.74,22633.98,3994.26,ABERTA | ATRASADA | PAGA,5,2026-02-27,2026-05-25,21849.56,85.50,155.78,0.00,21.6810,16.7513,6.0,241.28
10457.0,PF,29979688457,2025-02-23,São Paulo,SP,Mass Market,499.0,4558.04,200581,2025-02-01,App,Parcelado,11201.23,18,0.113000,APROVADA,,1,1,2025-02-08,2025-02-08,12484.35,0.0714000000,12.0,LIQUIDADO,App,Parcelado,12,2025-03-10,2026-02-03,12628.08,10611.72,1872.60,ABERTA | PAGA,11,2025-03-15,2026-02-04,9402.48,0.00,0.00,21.94,1.1146,2.7390,7.0,0.00
10480.0,PF,48014138113,2025-05-03,Rio de Janeiro,RJ,Mass Market,577.0,6658.31,200582,2025-05-23,WhatsApp,Capital de Giro,16627.54,6,0.112900,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10438.0,PF,51827553942,2025-07-13,Recife,PE,Mass Market,455.0,4447.58,200583,2025-03-07,App,Parcelado,25274.70,6,0.028100,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10241.0,PJ,65965756924593,2025-02-14,Goiânia,GO,Mass Market,481.0,7616.61,200584,2025-12-15,Loja Parceira,Parcelado,4260.83,9,0.055100,APROVADA,,1,1,2025-12-19,2025-12-19,2144.61,0.0671000000,18.0,ATIVO,Loja Parceira,Parcelado,9,2026-01-18,2026-09-15,2131.40,1822.95,321.66,ABERTA | ATRASADA | PAGA,8,2026-01-19,2026-09-17,1886.91,6.83,0.54,0.00,0.5033,0.2816,4.0,7.37
10068.0,PF,42710947775,2024-11-09,Belo Horizonte,MG,Mass Market,457.0,1862.46,200585,2025-01-29,Indicação,Parcelado,24106.09,12,0.018000,APROVADA,,1,1,2025-02-05,2025-02-05,10244.08,0.0154000000,6.0,ATIVO,Indicação,Parcelado,6,2025-03-07,2025-08-04,10288.42,8707.44,1536.60,ABERTA | PAGA,6,2025-04-11,2025-08-09,8251.04,0.00,0.00,0.00,0.4250,5.5003,7.0,0.00
10174.0,PF,47321046963,2024-03-06,Salvador,BA,Emergente,417.0,1019.65,200586,2025-03-01,App,Capital de Giro,25958.77,18,0.104800,APROVADA,,1,1,2025-03-05,2025-03-05,3775.53,0.1003000000,12.0,ATIVO,App,Capital de Giro,12,2025-04-04,2026-02-28,3783.13,3209.16,566.28,ABERTA | ATRASADA | PAGA,11,2025-04-09,2026-01-30,2787.17,6.09,5.50,10.96,0.1454,3.7028,4.0,11.59
10048.0,PF,34873471434,2025-06-16,Goiânia,GO,Premium,706.0,16827.39,200587,2025-02-10,App,Antecipação,4945.28,18,0.052700,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10482.0,PF,19576122868,2025-06-03,Goiânia,GO,MEI,549.0,4288.27,200588,2025-02-23,WhatsApp,Parcelado,25622.03,18,0.081300,RECUSADA,Fraude,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10107.0,PJ,93352904228421,2024-10-09,Belo Horizonte,MG,Mass Market,476.0,27589.69,200589,2025-02-24,Televendas,Antecipação,29747.88,24,0.090100,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10225.0,PF,70088600848,2024-05-14,Florianópolis,SC,MEI,546.0,4014.42,200590,2025-03-16,WhatsApp,Parcelado,21941.75,18,0.060100,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10160.0,PF,92856543102,2025-04-16,Recife,PE,PME,345.0,4167.82,200591,2025-12-13,App,Parcelado,23650.71,9,0.047200,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10118.0,PJ,94024455022961,2024-05-29,Recife,PE,MEI,386.0,5418.39,200592,2025-01-09,WhatsApp,Parcelado,29835.25,9,0.116000,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10148.0,PF,71179808932,2025-12-03,São Paulo,SP,PME,325.0,4067.45,200593,2025-06-01,App,Parcelado,18361.70,18,0.116300,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10464.0,PJ,20802144270312,2024-08-08,Rio de Janeiro,RJ,Mass Market,372.0,5977.99,200594,2025-09-06,WhatsApp,Capital de Giro,9582.65,6,0.045400,APROVADA,,1,1,2025-09-12,2025-09-12,24312.72,0.0655000000,12.0,LIQUIDADO,WhatsApp,Capital de Giro,12,2025-10-12,2026-09-07,24445.83,20665.80,3646.92,ABERTA | ATRASADA | PAGA,10,2025-10-12,2026-09-09,16073.48,50.92,5.69,0.00,2.5372,4.0670,6.0,56.61
10149.0,PF,46095396218,2024-05-18,Goiânia,GO,MEI,538.0,4646.76,200595,2025-12-06,Indicação,Antecipação,25207.16,6,0.065400,APROVADA,,1,1,2025-12-13,2025-12-13,24990.68,0.0916000000,18.0,ATIVO,Indicação,Antecipação,9,2026-01-12,2026-09-09,25126.20,21242.07,3748.59,ABERTA | PAGA,8,2026-01-22,2026-09-14,13537.44,0.00,0.00,19.13,0.9914,5.3781,7.0,0.00
10431.0,PJ,30988392053021,2025-02-18,Porto Alegre,RS,Premium,694.0,19743.38,200596,2025-06-22,WhatsApp,Parcelado,18627.33,12,0.117100,APROVADA,,1,1,2025-07-03,2025-07-03,16979.36,0.0156000000,12.0,ATIVO,WhatsApp,Parcelado,12,2025-08-02,2026-06-28,16955.39,14432.40,2546.88,ABERTA | ATRASADA | PAGA,10,2025-08-04,2026-06-28,12610.67,40.21,23.66,0.00,0.9115,0.8600,11.0,63.87
10292.0,PJ,83670241038657,2024-09-12,Recife,PE,Premium,314.0,13816.93,200597,2025-06-02,Televendas,Capital de Giro,17645.26,18,0.015500,APROVADA,,1,1,2025-06-13,2025-06-13,19709.72,0.0695000000,12.0,ATIVO,Televendas,Capital de Giro,12,2025-07-13,2026-06-08,19393.19,16753.32,2956.44,ABERTA | ATRASADA | PAGA,9,2025-07-23,2026-06-08,14135.11,13.27,17.81,0.00,1.1170,1.4265,11.0,31.08
10142.0,PF,39240758181,2024-06-28,Fortaleza,CE,MEI,331.0,3172.02,200598,2025-09-26,App,Capital de Giro,7982.25,6,0.058300,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10418.0,PF,97723692929,2025-05-29,Goiânia,GO,Premium,474.0,4501.61,200599,2025-01-08,WhatsApp,Parcelado,22811.86,18,0.025500,APROVADA,,1,1,2025-01-19,2025-01-19,27897.52,0.0853000000,18.0,ATIVO,WhatsApp,Parcelado,9,2025-02-18,2025-10-16,27790.15,23712.93,4184.64,ABERTA | ATRASADA | PAGA,8,2025-02-18,2025-10-16,21112.13,87.52,76.83,12.07,1.2229,6.1972,11.0,164.35
10475.0,PJ,8620959351863,2025-12-16,Curitiba,PR,MEI,597.0,20816.44,200600,2025-03-10,Televendas,Parcelado,2909.18,18,0.068500,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10454.0,PF,80068114921,2025-09-09,Recife,PE,Emergente,482.0,1141.51,200601,2025-01-09,App,Parcelado,27766.47,12,0.017600,APROVADA,,1,1,2025-01-17,2025-01-17,13502.59,0.1040000000,12.0,ATIVO,App,Parcelado,12,2025-02-16,2026-01-12,13367.77,11477.16,2025.36,ABERTA | ATRASADA | PAGA,9,2025-02-18,2026-01-14,8731.75,21.33,14.87,13.44,0.4863,11.8287,8.0,36.20
10159.0,PF,56909275571,2024-12-04,Salvador,BA,Premium,453.0,7070.23,200602,2025-10-19,Televendas,Parcelado,10111.79,3,0.057700,APROVADA,,1,1,2025-10-28,2025-10-28,12027.21,0.1078000000,18.0,LIQUIDADO,Televendas,Parcelado,9,2025-11-27,2026-07-25,11934.34,10223.10,1804.05,ABERTA | ATRASADA | PAGA,7,2025-12-27,2026-07-27,6437.55,27.35,21.57,0.00,1.1894,1.7011,9.0,48.92
10010.0,PF,22691669784,2024-03-19,Florianópolis,SC,PME,716.0,8096.89,200603,2025-10-31,App,Parcelado,4269.35,6,0.038200,PENDENTE,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10137.0,PF,65281685054,2024-01-29,Fortaleza,CE,Mass Market,331.0,1840.02,200604,2025-07-09,WhatsApp,Parcelado,13549.81,18,0.071000,APROVADA,,1,1,2025-07-21,2025-07-21,1165.20,0.0146000000,9.0,ATIVO,WhatsApp,Parcelado,9,2025-08-20,2026-04-17,1176.55,990.45,174.78,ABERTA | ATRASADA | PAGA,6,2025-09-21,2026-04-18,774.13,5.61,2.96,0.19,0.0860,0.6333,12.0,8.57
10456.0,PF,5577848728,2024-09-11,Salvador,BA,Premium,375.0,4047.97,200605,2025-05-03,Televendas,Parcelado,1752.86,18,0.119600,APROVADA,,1,1,2025-05-15,2025-05-15,22995.85,0.0888000000,12.0,ATIVO,Televendas,Parcelado,12,2025-06-14,2026-05-10,23240.85,19546.44,3449.40,ABERTA | PAGA,14,2025-06-24,2026-05-30,20949.37,0.00,0.00,100.95,13.1190,5.6808,12.0,0.00
10077.0,PF,49027874296,2024-05-14,Belo Horizonte,MG,PME,599.0,6142.59,200606,2025-07-30,WhatsApp,Capital de Giro,20696.47,24,0.099100,APROVADA,,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10076.0,PJ,71906594013990,2025-06-09,Florianópolis,SC,Emergente,437.0,5028.15,200607,2025-08-27,App,Capital de Giro,27129.81,12,0.103800,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10440.0,PF,52111790807,2025-11-22,São Paulo,SP,MEI,471.0,3220.90,200608,2025-10-14,Loja Parceira,Consignado,25199.26,6,0.081700,APROVADA,,1,1,2025-10-25,2025-10-25,18341.65,0.0313000000,12.0,ATIVO,Loja Parceira,Consignado,12,2025-11-24,2026-10-20,18483.03,15590.40,2751.24,ABERTA | ATRASADA | PAGA,9,2025-11-25,2026-09-25,11951.78,31.08,25.70,0.00,0.7279,5.6946,11.0,56.78
10253.0,PF,25537147859,2024-12-09,São Paulo,SP,PME,510.0,5544.04,200609,2025-06-26,Loja Parceira,Parcelado,4257.40,6,0.019400,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10408.0,PJ,39427881658039,2024-08-15,Rio de Janeiro,RJ,MEI,645.0,25117.05,200610,2025-08-31,Indicação,Antecipação,4225.00,18,0.036700,RECUSADA,Renda insuficiente,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10257.0,PF,27422579050,2024-10-29,Curitiba,PR,PME,382.0,3929.65,200611,2025-07-12,App,Antecipação,24496.32,6,0.112100,RECUSADA,Política,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10319.0,PF,97062962015,2024-12-03,Belo Horizonte,MG,MEI,497.0,2467.22,200612,2025-07-19,App,Capital de Giro,27765.50,9,0.053400,RECUSADA,Documentação,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
10290.0,PF,37597383206,2024-10-29,Recife,PE,Emergente,415.0,904.10,200613,2025-06-16,WhatsApp,Parcelado,14089.76,12,0.025900,APROVADA,,1,1,2025-06-21,2025-06-21,1492.67,0.0910000000,6.0,LIQUIDADO,WhatsApp,Parcelado,6,2025-07-21,2025-12-18,1482.68,1268.76,223.92,PAGA,7,2025-07-31,2025-12-28,1447.44,0.00,0.00,0.46,0.1059,1.6510,5.0,0.00
10262.0,PF,51713395962,2025-12-15,Recife,PE,Premium,512.0,9674.36,200614,2025-07-26,App,Antecipação,15219.65,3,0.088800,APROVADA,,1,1,2025-07-31,2025-07-31,20010.13,0.0278000000,6.0,ATIVO,App,Antecipação,6,2025-08-30,2026-01-27,19844.27,17008.62,3001.50,ABERTA | ATRASADA | PAGA,5,2025-11-08,2026-01-27,13142.55,51.49,51.33,0.00,1.3148,2.0684,5.0,102.82
10084.0,PF,26398214658,2024-08-09,Belo Horizonte,MG,Mass Market,530.0,2868.33,200615,2025-11-23,Loja Parceira,Parcelado,9888.73,6,0.046400,RECUSADA,Score baixo,0,0,,,0.00,,,,,,0,,,0.00,0.00,0.00,,0,,,0.00,0.00,0.00,0.00,0.0000,0.0000,,0.00
